Genes	Podocytes	Glomes	Kidney
XLOC_012873	22.8834	22.8912	19.2542
XLOC_012874	0.021195	0.421353	0.371571
XLOC_012875	0.223382	0.476902	1.52361
XLOC_012876	0.103789	0.214075	0.236814
XLOC_012877	1.83938	2.39467	2.01173
XLOC_012878	0	0.012283	0.063206
XLOC_012879	9.42332	18.3566	8.27142
XLOC_012880	0	0	0
XLOC_012881	28.5099	11.1781	6.61447
XLOC_012882	0	0	0
XLOC_012883	0	0	0
XLOC_012884	0	0.00736817	0.00864225
XLOC_012885	0	0	0
XLOC_012886	0	0	0
XLOC_012887	0	0	0
XLOC_012888	0	0	0
XLOC_012889	0	0	0
XLOC_012890	0	0	0
XLOC_012891	11.544	6.68192	7.4366
XLOC_012892	0	0	0
XLOC_012893	0	0	0
XLOC_012894	0	0	0
XLOC_012895	0	0	0
XLOC_012896	0	0	0
XLOC_012897	0	0	0
XLOC_012898	0	0	0
XLOC_012899	40.5081	25.9248	17.4385
XLOC_012900	0	0	0
XLOC_012901	0.088113	0.302898	0.102391
XLOC_012902	0	0	0
XLOC_012903	15.526	15.5988	15.0517
XLOC_012904	0	0.74209	0.0931535
XLOC_012905	0.071722	615.914	1080.16
XLOC_012906	0.271153	0.0958122	0.141284
XLOC_012907	0	0	0
XLOC_012908	16.3607	18.6217	13.1376
XLOC_012909	39.6819	26.2964	17.9379
XLOC_012910	13.9605	13.9505	10.4916
XLOC_012911	57.0514	27.5941	27.6853
XLOC_012912	487.456	271.871	129.782
XLOC_012913	13.1972	17.0492	13.3165
XLOC_012914	0.111473	0.393271	1.87548
XLOC_012915	0	0	0
XLOC_012916	2.11289	0	0
XLOC_012917	3.43118	0.213207	1.70851
XLOC_012918	4.87948	0.821989	2.76131
XLOC_012919	3.25233	0	2.05341
XLOC_012920	1.48192	0	0.220561
XLOC_012921	7.3733	2.93723	3.99288
XLOC_012922	2.37492	1.47334	1.38712
XLOC_012923	5.58955	3.50807	2.95457
XLOC_012924	0	0	0
XLOC_012925	1.76993	0.281367	1.19115
XLOC_012926	5.37719	0	3.26133
XLOC_012927	8.39166	0.0727383	3.79946
XLOC_012928	4.28906	0.0586342	2.38374
XLOC_012929	1.66427	0.0115757	1.08636
XLOC_012930	0.042188	0.0485653	0.122167
XLOC_012931	1.66035	2.71917	2.19117
XLOC_012932	9.50698	5.64422	4.03982
XLOC_012933	2.95003	2.63933	1.42991
XLOC_012934	7.01658	2.07534	1.33686
XLOC_012935	1.44095	1.47528	1.7308
XLOC_012936	0.243547	2.00621	0.0301585
XLOC_012937	0	0	0
XLOC_012938	0.186882	0.258456	0.50344
XLOC_012939	2.73833	1.77631	1.43728
XLOC_012940	8.05603	13.5313	16.8369
XLOC_012941	2.01359	2.86633	3.69415
XLOC_012942	0	0	0
XLOC_012943	0	1.2355	0.336015
XLOC_012944	14.0744	29.1079	21.9703
XLOC_012945	0	0.238615	0
XLOC_012946	0.056718	0.215625	0.0503383
XLOC_012947	374.321	183.88	263.365
XLOC_012948	0	0.0820975	0
XLOC_012949	0.062261	1.73777	5.11398
XLOC_012950	7.36023	6.69291	5.00785
XLOC_012951	6.82541	9.73706	7.7871
XLOC_012952	14.7662	9.90569	6.16385
XLOC_012953	0	0	0
XLOC_012954	0	0	0
XLOC_012955	0	0	0
XLOC_012956	12.253	14.5319	13.7018
XLOC_012957	3.23563	5.15127	2.62572
XLOC_012958	13.0426	35.1828	37.8594
XLOC_012959	6.05202	11.2479	8.43577
XLOC_012960	14.0416	22.6177	15.3482
XLOC_012961	3.69037	7.69608	3.97041
XLOC_012962	24.9877	24.1283	18.2309
XLOC_012963	17.6341	17.1078	15.2831
XLOC_012964	0.020823	0.0369475	0.05381
XLOC_012965	2.08616	3.78649	2.9854
XLOC_012966	1.80367	3.10304	2.71306
XLOC_012967	0.046391	0.0132808	0
XLOC_012968	0	0	0
XLOC_012969	0	0	0
XLOC_012970	18.0852	19.1256	24.4224
XLOC_012971	0.080044	0.274821	0.431936
XLOC_012972	13.8488	7.01783	7.20107
XLOC_012973	0	0	0
XLOC_012974	0.210893	0.241535	0.416289
XLOC_012975	0	0.00561217	0
XLOC_012976	15.3091	12.7573	10.614
XLOC_012977	6.98717	8.89546	5.48026
XLOC_012978	0	0	0
XLOC_012979	0	0	0
XLOC_012980	0	0	0
XLOC_012981	0	0.298616	0
XLOC_012982	0	0.0250002	0
XLOC_012983	0	0.041285	0
XLOC_012984	15.0855	13.9781	13.4321
XLOC_012985	0.049202	0.415809	0.52746
XLOC_012986	0	0.109751	0.363692
XLOC_012987	0	0.17264	0.322062
XLOC_012988	3.28939	3.38377	8.03149
XLOC_012989	0.239172	0.721314	0.797325
XLOC_012990	132.237	36.6829	8.28279
XLOC_012991	98.5389	23.5094	4.30751
XLOC_012992	0	0	0
XLOC_012993	0	1.90238	0.776201
XLOC_012994	19.1428	13.2603	17.9
XLOC_012995	18.5331	11.6626	12.0162
XLOC_012996	18.7647	16.5394	21.4138
XLOC_012997	0.173048	0.789943	1.02024
XLOC_012998	11.0812	16.5907	15.8683
XLOC_012999	0	5.04617	9.86043
XLOC_013000	0	12.2152	24.9615
XLOC_013001	0	6.13005	13.9766
XLOC_013002	0.728312	0.718791	1.00593
XLOC_013003	0.287296	0	0.291084
XLOC_013004	0.032892	0.194037	0.321086
XLOC_013005	0.335126	1.93153	9.5183
XLOC_013006	0	0.00644167	0
XLOC_013007	0	0	0
XLOC_013008	0.605118	2.37618	1.13583
XLOC_013009	0.656856	3.83866	2.28788
XLOC_013010	0.00842	0.648086	0.183676
XLOC_013011	0.017424	0.948386	0.259537
XLOC_013012	0	0.701472	0.131028
XLOC_013013	0	0	0
XLOC_013014	0	0.140387	0
XLOC_013015	5.12157	7.59058	10.7797
XLOC_013016	0	0	0
XLOC_013017	0	0.0106952	0
XLOC_013018	0.218609	39.1151	1.83247
XLOC_013019	0.339313	57.3434	2.28926
XLOC_013020	0.114568	9.45277	4.08404
XLOC_013021	2.63827	5.48623	3.83875
XLOC_013022	0.038584	0.0265762	0
XLOC_013023	0	0	0
XLOC_013024	0	0	0
XLOC_013025	0	0	0
XLOC_013026	0	0	0
XLOC_013027	0	0.00315483	0
XLOC_013028	0	0.0146422	0
XLOC_013029	1.71674	11.8788	11.1049
XLOC_013030	0.11753	0.926483	0.85462
XLOC_013031	17.7985	16.3453	16.0945
XLOC_013032	18.9483	22.049	18.0371
XLOC_013033	20.0523	19.3004	22.478
XLOC_013034	14.6686	18.2956	17.5817
XLOC_013035	20.5228	28.1854	25.6024
XLOC_013036	44.6453	66.2819	60.7582
XLOC_013037	0.001139	1.43634	0.106002
XLOC_013038	4.30783	132.36	4.6579
XLOC_013039	1.14254	54.765	1.48994
XLOC_013040	40.7328	29.4382	27.4723
XLOC_013041	0.230961	1.05894	0.822586
XLOC_013042	0.33359	1.90473	1.51682
XLOC_013043	0.391779	1.56495	0.987814
XLOC_013044	30.196	35.565	23.8492
XLOC_013045	0.104799	1.74459	0.502369
XLOC_013046	0.485619	2.81005	1.02617
XLOC_013047	0.433414	1.65134	0.533886
XLOC_013048	13.352	6.71933	6.08597
XLOC_013049	2.76423	0.665032	0.0194477
XLOC_013050	2.61038	0.81497	0.0554893
XLOC_013051	0.616235	6.15706	13.2302
XLOC_013052	0.343583	0.480202	0.401546
XLOC_013053	6.67099	7.45114	6.21125
XLOC_013054	0.032849	0.29697	0.160108
XLOC_013055	0.914015	0.587515	2.29681
XLOC_013056	2.27435	3.50359	2.12169
XLOC_013057	0	0	0
XLOC_013058	0	0.00683167	0
XLOC_013059	0	0	0
XLOC_013060	0.192677	0.244382	0.190906
XLOC_013061	6.668	3.73894	3.31145
XLOC_013062	0.251314	0.50265	0.809351
XLOC_013063	0	0.0439775	0.0588705
XLOC_013064	185.365	55.4279	1.36656
XLOC_013065	2.79562	1.81468	0.988908
XLOC_013066	0.067691	0.247485	0.268498
XLOC_013067	0.242701	0.128624	0.0636485
XLOC_013068	16.9553	15.0186	12.948
XLOC_013069	0.28962	0.100749	0.147003
XLOC_013070	0.229817	0.17613	0.197528
XLOC_013071	0	0.376069	0.188047
XLOC_013072	0	0.00268267	0
XLOC_013073	3.79454	25.1171	4.28232
XLOC_013074	0.399935	0.0725852	1.06443
XLOC_013075	0	0	0
XLOC_013076	0	0	0
XLOC_013077	0	0	0
XLOC_013078	0	0	0
XLOC_013079	1.92085	3.84783	4.37806
XLOC_013080	0	0	0
XLOC_013081	0	0	0
XLOC_013082	0	0	0
XLOC_013083	10.4458	15.5599	12.8128
XLOC_013084	0.333222	0.885483	0.674137
XLOC_013085	0.155413	0.105428	0.0419525
XLOC_013086	0	0	0
XLOC_013087	3.4252	12.4279	7.77639
XLOC_013088	212.035	1.62876	205.548
XLOC_013089	21.3318	22.3747	15.8449
XLOC_013090	0.230396	0.5019	0.492464
XLOC_013091	1.35046	0.803544	0.5688
XLOC_013092	11.9885	8.63948	6.54355
XLOC_013093	1.32283	9.96275	20.0764
XLOC_013094	0	0	0
XLOC_013095	0.705307	1.84514	1.51468
XLOC_013096	0.658634	2.38586	1.94854
XLOC_013097	0.339942	2.1419	1.52614
XLOC_013098	3.57554	5.38442	5.8164
XLOC_013099	36.6632	20.1709	36.9936
XLOC_013100	0	0.0508318	0.336551
XLOC_013101	0.075324	2.84043	1.15154
XLOC_013102	0	0.0270985	0
XLOC_013103	4.70101	15.5831	6.44884
XLOC_013104	15.3334	21.8118	13.598
XLOC_013105	0	0.103188	0.279061
XLOC_013106	13.2222	40.7656	36.6345
XLOC_013107	0	18.2343	45.2801
XLOC_013108	5.44543	8.50382	6.5642
XLOC_013109	0	0.0947005	0.363987
XLOC_013110	17.0338	18.8383	16.0717
XLOC_013111	0	0.011243	0
XLOC_013112	0	0	0
XLOC_013113	0	0.00612967	0
XLOC_013114	0.539298	0.686568	0.979975
XLOC_013115	9.48251	23.9493	52.6252
XLOC_013116	9.56245	13.2637	25.8263
XLOC_013117	17.5683	10.6248	8.0738
XLOC_013118	2.02946	1.54437	5.14018
XLOC_013119	0.309736	3.81694	14.582
XLOC_013120	0.167458	0.365363	0.133612
XLOC_013121	0.159068	0.593622	0.433265
XLOC_013122	0.43053	1.28743	0.410593
XLOC_013123	14.7159	12.9109	15.0619
XLOC_013124	20.9034	35.4517	26.6651
XLOC_013125	0	0	0
XLOC_013126	14.4971	8.61066	10.9662
XLOC_013127	0	0.0633415	0.0864205
XLOC_013128	0	0	0.0137147
XLOC_013129	0	0	0
XLOC_013130	0	0	0
XLOC_013131	5.01576	8.18685	5.49323
XLOC_013132	11.9692	17.037	18.1107
XLOC_013133	23.8245	22.641	20.1738
XLOC_013134	39.6787	38.1252	35.9389
XLOC_013135	0	0	0
XLOC_013136	20.6804	9.83494	6.06489
XLOC_013137	9.94498	11.306	9.46413
XLOC_013138	0	0.221379	0.217908
XLOC_013139	8.40672	13.5112	14.0787
XLOC_013140	23.2138	37.9771	37.054
XLOC_013141	10.0189	16.6528	15.0369
XLOC_013142	20.2318	30.4702	34.8762
XLOC_013143	0.189881	10.1842	2.02006
XLOC_013144	0.413997	18.8641	4.29358
XLOC_013145	0.966617	37.2083	7.26975
XLOC_013146	0.643618	27.4539	5.53669
XLOC_013147	9.86603	18.9035	20.0344
XLOC_013148	10.1416	10.3913	7.91312
XLOC_013149	26.5762	18.4969	16.7184
XLOC_013150	0.044156	0.301252	0.253395
XLOC_013151	43.9308	30.9882	29.7695
XLOC_013152	58.9482	52.5691	72.7034
XLOC_013153	11.286	13.635	11.6594
XLOC_013154	0	0.999273	0.194078
XLOC_013155	0	0	0
XLOC_013156	5.3332	48.467	68.8178
XLOC_013157	2.32342	11.6605	9.31331
XLOC_013158	6.06248	17.6213	10.3329
XLOC_013159	0	0.126164	0.0419257
XLOC_013160	0	0	0
XLOC_013161	0	0	0
XLOC_013162	0	0	0
XLOC_013163	0	0.156607	0.203955
XLOC_013164	0	0	0
XLOC_013165	0.633902	0.582465	0.30714
XLOC_013166	0	0	0
XLOC_013167	0	0.0752357	0
XLOC_013168	13.3548	12.0453	8.64014
XLOC_013169	0	0.00278417	0
XLOC_013170	0.055288	0.0422523	0
XLOC_013171	0	0.134492	0
XLOC_013172	0	0	0.537016
XLOC_013173	0.914721	0.858605	0.162902
XLOC_013174	49.997	43.9994	2.70978
XLOC_013175	0	0	0
XLOC_013176	0.023135	0.396932	1.80173
XLOC_013177	7.64825	6.11062	6.20443
XLOC_013178	0	0.049446	0
XLOC_013179	0	0.217104	0.179119
XLOC_013180	0.202663	1.04614	1.58318
XLOC_013181	0.208194	0.00797917	0.729409
XLOC_013182	5.37788	5.71232	6.15013
XLOC_013183	7.25209	9.56504	8.18152
XLOC_013184	0.034831	0.136354	0.934062
XLOC_013185	9.54892	9.7922	9.65348
XLOC_013186	4.01078	43.924	82.9306
XLOC_013187	0.152918	1.12073	0.556386
XLOC_013188	0	0.00255283	0
XLOC_013189	32.4864	59.8502	30.3672
XLOC_013190	12.563	40.996	39.5512
XLOC_013191	0	0.152322	0
XLOC_013192	0	0.0962862	0.121225
XLOC_013193	0.308713	1.15896	0.616969
XLOC_013194	5.74976	9.55678	6.27472
XLOC_013195	0.090605	1.30213	11.0583
XLOC_013196	3.64867	4.2149	3.45328
XLOC_013197	19.8971	15.2983	11.357
XLOC_013198	0.076409	0.195463	0
XLOC_013199	9.15349	14.747	11.1596
XLOC_013200	4.19153	3.93604	6.07229
XLOC_013201	0	0	0
XLOC_013202	1.2451	0.173794	0.444485
XLOC_013203	0	0.00151233	0
XLOC_013204	0	0.198893	0.064763
XLOC_013205	0	0	0
XLOC_013206	0	0.0235928	0
XLOC_013207	0.08753	0.164465	0
XLOC_013208	0	0	0
XLOC_013209	0	0.034183	0.054351
XLOC_013210	0	0.806757	0.64118
XLOC_013211	0	1.05211	0.662633
XLOC_013212	0	0.14521	0.108905
XLOC_013213	0	0.147979	0.0844
XLOC_013214	12.9292	17.3155	23.4123
XLOC_013215	97.2721	74.7346	109.125
XLOC_013216	0	0.75406	0.175326
XLOC_013217	7.36247	7.32121	7.36554
XLOC_013218	0.040454	0.158954	0.826203
XLOC_013219	0.330564	0.0202128	0
XLOC_013220	0.102	0.191971	0
XLOC_013221	1.50517	8.56233	13.7479
XLOC_013222	16.2149	16.0132	9.72441
XLOC_013223	2.47714	0.735602	0.59417
XLOC_013224	0	0.0808938	0.0172468
XLOC_013225	6.61487	8.9107	1.75387
XLOC_013226	0.165158	0.521881	0.160936
XLOC_013227	11.0503	12.1834	7.11622
XLOC_013228	2.28855	4.66462	3.76228
XLOC_013229	0.044617	0.107362	0.0541995
XLOC_013230	0.47922	0.948812	0.121077
XLOC_013231	0.418025	2.24104	2.31087
XLOC_013232	0.623557	2.05152	1.57864
XLOC_013233	0.536381	2.16094	1.99856
XLOC_013234	1.32228	4.52883	2.37835
XLOC_013235	6.631	9.41874	12.5579
XLOC_013236	57.9243	18.8965	0.677834
XLOC_013237	3.86065	4.7996	0.428702
XLOC_013238	0	0	0
XLOC_013239	3.00397	14.0765	14.6837
XLOC_013240	0	0	0
XLOC_013241	0	0	0
XLOC_013242	0	0	0
XLOC_013243	13.1593	6.49928	3.35919
XLOC_013244	2.80805	2.71344	1.02892
XLOC_013245	0	0.286593	0.0438925
XLOC_013246	10.6765	16.3403	14.0015
XLOC_013247	3.60277	3.05035	2.59413
XLOC_013248	0.96398	0.371131	0.32431
XLOC_013249	30.6982	39.2346	24.6173
XLOC_013250	7.53334	8.44126	9.73468
XLOC_013251	0.019398	0.15234	0.174601
XLOC_013252	0.137988	0.9248	0.263561
XLOC_013253	1.47546	1.78418	1.03761
XLOC_013254	0	0	0
XLOC_013255	0	0	0
XLOC_013256	0.184369	0.383868	0.090396
XLOC_013257	55.7959	64.0813	68.1124
XLOC_013258	0.221476	5.34613	1.13238
XLOC_013259	0	0.623845	0.0593472
XLOC_013260	0	0	0
XLOC_013261	0.007097	0.0479747	0.049082
XLOC_013262	0	0.103282	0
XLOC_013263	0.104741	0.500329	0.168025
XLOC_013264	0	0.00381767	0
XLOC_013265	0	0.201561	0.0707058
XLOC_013266	15.9484	10.7198	9.36299
XLOC_013267	0	0.004024	0.00937725
XLOC_013268	23.3595	19.8301	14.1785
XLOC_013269	1.65845	1.83943	1.54787
XLOC_013270	0.101405	0.0694167	0.441657
XLOC_013271	0.069177	0.470389	0.603406
XLOC_013272	4.98256	10.2787	16.1038
XLOC_013273	0.566865	1.69751	1.79282
XLOC_013274	0.57206	3.54709	2.97261
XLOC_013275	0	0	0
XLOC_013276	0	0	0
XLOC_013277	0	0.0143697	0.00232225
XLOC_013278	0.022077	0.0860718	0.0295165
XLOC_013279	3.74039	4.76262	6.08049
XLOC_013280	0.027519	0.329421	0.561245
XLOC_013281	0.484546	1.87378	1.79495
XLOC_013282	0	0.0296182	0
XLOC_013283	99.2885	64.2225	95.0085
XLOC_013284	8.54714	7.97079	9.40099
XLOC_013285	6.60038	5.27067	5.95062
XLOC_013286	0.368034	1.09995	0.737885
XLOC_013287	0.63898	1.4816	0.775631
XLOC_013288	34.9072	20.1012	22.659
XLOC_013289	46.1199	74.7104	37.6588
XLOC_013290	8.80792	8.48059	0.566452
XLOC_013291	0.214763	0.563641	0.210144
XLOC_013292	0	0.00643533	0
XLOC_013293	11.8164	10.6666	9.46968
XLOC_013294	0.0243	0.185841	0.0233138
XLOC_013295	1.70586	3.85038	6.60261
XLOC_013296	1.8174	3.15192	3.52838
XLOC_013297	29.378	60.9232	32.4464
XLOC_013298	0	0	0
XLOC_013299	0.098375	5.49928	0.07045
XLOC_013300	0	0	0.0199895
XLOC_013301	19.2379	19.4999	19.2549
XLOC_013302	0	0.208939	0
XLOC_013303	0.299951	0	0
XLOC_013304	0.085285	0	0
XLOC_013305	24.489	15.1913	25.6727
XLOC_013306	0	0	0
XLOC_013307	0	0	0.142718
XLOC_013308	0	0.00275433	0
XLOC_013309	13.8551	7.38582	4.45049
XLOC_013310	0.053458	0.00421033	0
XLOC_013311	0	0.0117152	0
XLOC_013312	0	0	0
XLOC_013313	28.6633	27.2924	29.0947
XLOC_013314	0.068924	0.546327	2.21713
XLOC_013315	0.102359	2.50067	3.47893
XLOC_013316	0.018237	0	0
XLOC_013317	22.6359	16.7991	17.7963
XLOC_013318	0	0.00190317	0
XLOC_013319	0.385879	1.00992	0.122627
XLOC_013320	0	0	0
XLOC_013321	1.05649	0.877791	1.08621
XLOC_013322	0	0.0208397	0
XLOC_013323	0.534238	7.33025	11.7074
XLOC_013324	3.1764	8.22251	3.59782
XLOC_013325	0	0.0772587	0.469359
XLOC_013326	0.092447	0.757166	2.10041
XLOC_013327	0	0.0364907	0.553847
XLOC_013328	0.09639	0.0524427	0.412512
XLOC_013329	0.236082	0.0357537	1.06565
XLOC_013330	0.013087	0	0
XLOC_013331	1.19641	0.367285	0.919537
XLOC_013332	40.8637	38.9552	22.5422
XLOC_013333	17.6283	29.1709	28.3212
XLOC_013334	0.905299	27.3129	3.4985
XLOC_013335	0.320133	8.55594	38.505
XLOC_013336	0	1.76167	5.91144
XLOC_013337	74.6357	82.9818	26.0243
XLOC_013338	0	0.0156017	0.0087805
XLOC_013339	0.266347	0	0.10722
XLOC_013340	11.0281	7.48874	0.874465
XLOC_013341	686.91	114.587	21.0893
XLOC_013342	0	0.0200123	0
XLOC_013343	0.044336	0	0
XLOC_013344	0	0	0
XLOC_013345	0	0.0618603	0.21621
XLOC_013346	4.26703	4.28289	6.04319
XLOC_013347	0	0	0
XLOC_013348	4.20858	5.4417	3.41275
XLOC_013349	0	0.00531767	0
XLOC_013350	4.36007	5.45725	7.75295
XLOC_013351	0.141024	3.02662	5.94479
XLOC_013352	0.036961	0.892294	1.36592
XLOC_013353	0.037262	1.28434	1.68526
XLOC_013354	0	0	0.230345
XLOC_013355	0.690805	18.302	38.1623
XLOC_013356	0.345607	9.26817	19.0507
XLOC_013357	0.017933	0.587066	0.0654452
XLOC_013358	0	0.0126382	0
XLOC_013359	0	0.00355517	0
XLOC_013360	0	0	0
XLOC_013361	0	18.1166	43.6198
XLOC_013362	0.071355	13.1087	28.538
XLOC_013363	0	0	0
XLOC_013364	0	0	0
XLOC_013365	0	0	0
XLOC_013366	0	0	0
XLOC_013367	0.388172	4.31653	5.23758
XLOC_013368	0.399479	10.161	12.0862
XLOC_013369	0	0	0.235634
XLOC_013370	44.5929	12.2801	0
XLOC_013371	2.79762	4.75589	9.18385
XLOC_013372	0.126388	0.109411	0
XLOC_013373	0.272375	217.745	472.442
XLOC_013374	1.35486	1.21339	0.848376
XLOC_013375	5.00749	2.60418	5.18403
XLOC_013376	5.43433	4.82004	6.37386
XLOC_013377	0	0.115475	0.573865
XLOC_013378	0	0.632144	2.74397
XLOC_013379	0	0	0
XLOC_013380	9.18302	26.2654	26.5413
XLOC_013381	7.70783	11.5318	13.3144
XLOC_013382	1.57026	1.18266	1.16142
XLOC_013383	0	0	0
XLOC_013384	0	0.0253787	0
XLOC_013385	0	0	0
XLOC_013386	0	0.00850083	0
XLOC_013387	0.021245	0	0
XLOC_013388	0	0	0
XLOC_013389	47.4976	36.1831	27.2397
XLOC_013390	29.8152	13.5889	18.9669
XLOC_013391	5.12005	7.61794	7.81932
XLOC_013392	8.91649	8.22868	6.50863
XLOC_013393	0	2.98624	0.767712
XLOC_013394	22.007	23.8172	25.9937
XLOC_013395	91.6352	167.271	442.254
XLOC_013396	0	0	0
XLOC_013397	0	0	0
XLOC_013398	8.23841	6.97858	6.03616
XLOC_013399	0	0.14326	0
XLOC_013400	14.4645	5.8297	6.55837
XLOC_013401	0.308518	0.0665922	0.0110148
XLOC_013402	0	0.937245	1.99778
XLOC_013403	0.021101	0	0
XLOC_013404	0	0	0
XLOC_013405	0	0	0.302464
XLOC_013406	1.20826	8.06639	8.13851
XLOC_013407	0	0	0
XLOC_013408	0	0.1661	0
XLOC_013409	8.69442	6.80157	4.72655
XLOC_013410	18.6603	5.20475	1.52381
XLOC_013411	0	0.155695	0.092951
XLOC_013412	0	6.83776	6.9118
XLOC_013413	1.59087	25.4339	41.3846
XLOC_013414	11.9725	10.747	2.71472
XLOC_013415	0.937401	1.54297	0.035784
XLOC_013416	1.01495	0.376799	0
XLOC_013417	0	0	0
XLOC_013418	9.29564	8.98112	6.5313
XLOC_013419	0.03124	1.55438	0.555803
XLOC_013420	0.165211	0.5422	0.197397
XLOC_013421	0.027967	0.206443	0.062845
XLOC_013422	0.421111	7.9652	30.0995
XLOC_013423	0.039158	9.51958	17.9078
XLOC_013424	50.9144	48.8449	68.7608
XLOC_013425	41.6098	42.1723	47.4111
XLOC_013426	0	0	0
XLOC_013427	0	0	0
XLOC_013428	0.675968	0.0539628	0.687214
XLOC_013429	0	0	0
XLOC_013430	0	0	0
XLOC_013431	0	0	0
XLOC_013432	5.0195	76.8425	10.2594
XLOC_013433	2.55511	7.92985	2.31153
XLOC_013434	13.1505	17.5527	4.17525
XLOC_013435	0.077004	0.320817	0.0696583
XLOC_013436	117.051	101.391	53.2983
XLOC_013437	7.87792	7.9268	10.8626
XLOC_013438	47.6286	35.141	60.5142
XLOC_013439	25.4163	29.4029	34.7754
XLOC_013440	7.28214	5.217	5.71994
XLOC_013441	3.93755	3.96551	1.166
XLOC_013442	1.88164	33.5406	18.2335
XLOC_013443	0	0.433776	0.145487
XLOC_013444	0	0.197972	0.099667
XLOC_013445	0.022242	0.596117	0
XLOC_013446	0	0	0
XLOC_013447	0	0	0
XLOC_013448	0	0	0
XLOC_013449	0	0	0
XLOC_013450	0	0	0
XLOC_013451	0	0	0
XLOC_013452	0	0	0
XLOC_013453	0	0	0
XLOC_013454	0	0.00288283	0
XLOC_013455	0.007585	0	0
XLOC_013456	0	0.001608	0
XLOC_013457	0	0	0
XLOC_013458	0	0	0
XLOC_013459	0.007847	0.00371633	0
XLOC_013460	0	0	0
XLOC_013461	0	0	0
XLOC_013462	0	0	0
XLOC_013463	0	0	0
XLOC_013464	0	0.0024955	0
XLOC_013465	75.5433	24.304	26.0295
XLOC_013466	0.091871	0.0230603	0
XLOC_013467	0	0.156521	0
XLOC_013468	67.0578	86.042	142.732
XLOC_013469	15.1202	11.2338	16.4502
XLOC_013470	0	0.186989	0.0627298
XLOC_013471	2.26441	0.721259	0.0572968
XLOC_013472	30.7916	23.5448	17.7409
XLOC_013473	2.66212	11.6561	9.21606
XLOC_013474	3.48386	4.04348	3.54926
XLOC_013475	0.017324	0.0129222	0.108799
XLOC_013476	11.4996	6.98169	5.97139
XLOC_013477	0	0	0.0386075
XLOC_013478	4.03868	6.71283	2.80462
XLOC_013479	0.33813	0.723488	0.0744105
XLOC_013480	25.4729	16.0905	18.52
XLOC_013481	9.30315	4.90674	5.59052
XLOC_013482	3.63184	42.0353	25.0795
XLOC_013483	3.8548	35.8901	22.7332
XLOC_013484	3.70931	1.23718	1.23431
XLOC_013485	0	0	0
XLOC_013486	0	0.029171	0.0611422
XLOC_013487	0	2.06824	4.96625
XLOC_013488	4.83672	11.5589	13.8889
XLOC_013489	9.58669	17.5526	10.4938
XLOC_013490	0	0	0
XLOC_013491	0	0	0
XLOC_013492	0.331416	3.65026	0.506586
XLOC_013493	0	0	0
XLOC_013494	0.063316	2.75779	2.08073
XLOC_013495	4.23964	2.99403	1.14569
XLOC_013496	93.8996	67.3332	30.5945
XLOC_013497	48.1937	30.1657	14.3399
XLOC_013498	62.8819	47.9045	23.8864
XLOC_013499	0.112644	0.319453	0.548599
XLOC_013500	0	0	0
XLOC_013501	0	0	0
XLOC_013502	0	0	0
XLOC_013503	6.42077	11.6786	11.5146
XLOC_013504	47.8548	32.7552	41.837
XLOC_013505	0.121661	0.798391	0.609633
XLOC_013506	11.886	17.184	13.1888
XLOC_013507	27.9982	29.6204	27.8507
XLOC_013508	0	0	0
XLOC_013509	0	0	0
XLOC_013510	94.1744	1421.65	15.1318
XLOC_013511	0	0	0
XLOC_013512	12.3	9.40124	17.4224
XLOC_013513	0	2.7206	1.39837
XLOC_013514	0	0	0
XLOC_013515	0	2.04466	2.46727
XLOC_013516	41.2784	36.1236	35.8903
XLOC_013517	0	0	0
XLOC_013518	1.39045	0.336787	0.742737
XLOC_013519	0	0	0
XLOC_013520	0.005214	0.00362617	0.020917
XLOC_013521	0	0	0
XLOC_013522	0	0	0
XLOC_013523	0.035745	0.376944	0.18514
XLOC_013524	88.7784	69.8777	88.5656
XLOC_013525	0	0	0
XLOC_013526	0	0.0162025	0.0618858
XLOC_013527	1.68107	0.13324	0.23701
XLOC_013528	114.811	65.5008	41.7336
XLOC_013529	3.69397	4.8653	7.63458
XLOC_013530	6.24987	10.9679	8.95156
XLOC_013531	1.42123	0.206548	2.67222
XLOC_013532	177.746	32.2314	21.1311
XLOC_013533	43.5941	13.795	0.721698
XLOC_013534	2.07008	0.146203	0
XLOC_013535	0	0	0
XLOC_013536	0	0	0
XLOC_013537	2.01734	4.09481	3.31334
XLOC_013538	10.8707	7.2174	7.84131
XLOC_013539	0	0	0
XLOC_013540	0	0.003958	0
XLOC_013541	0	0	0
XLOC_013542	0	0.232277	1.27138
XLOC_013543	13.4105	8.55248	8.01629
XLOC_013544	0	0	0
XLOC_013545	32.075	42.5852	33.6127
XLOC_013546	3.8844	1.90581	1.298
XLOC_013547	11.5286	4.80571	3.21945
XLOC_013548	3.79749	3.04176	4.40571
XLOC_013549	0	0	0
XLOC_013550	0.697912	0.0411113	0.218377
XLOC_013551	0	0	0
XLOC_013552	0.077166	0.163862	0
XLOC_013553	0	0	0
XLOC_013554	0	0	0
XLOC_013555	0	0	0
XLOC_013556	0	0	0
XLOC_013557	0	0	0
XLOC_013558	37.5438	19.8057	24.1125
XLOC_013559	0.15843	0.0557645	0.141743
XLOC_013560	0	0	0
XLOC_013561	0	0	0
